ID,TOTAL_TOPICS,UNIQUE_TOPICS,PAGE_SIMILARITY,PAGE_VARIANCE,BOOLEAN_PAGE_VARIANCE,ROBOT
D7WvwGoBCue8G08E5BDB,177,500,2.824858757,65.41362847,0.14817491,0
ELWvwGoBCue8G08E5BDB,0,0,NaN,NaN,NaN,0
EbWvwGoBCue8G08E5BDB,0,0,NaN,NaN,NaN,0
ErWvwGoBCue8G08E5BDB,38,500,13.15789474,62.27040816,0.138054417,0
FLWvwGoBCue8G08E5BDB,63,8,0.126984127,1.330589849,0.151455644,0
FbWvwGoBCue8G08E5BDB,31,500,16.12903226,117.03125,0.092220212,0
TbWvwGoBCue8G08EzQ0z,4,2,0.5,0,0,0
GLWvwGoBCue8G08E5BDB,13,500,38.46153846,94.25,0.112341295,0
UbSqwGoBCue8G08Ed4z6,137,500,3.649635036,63.77560764,0.164562944,0
GrWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
HbWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
_bSowGoBCue8G08Ea2xS,547,500,0.914076782,81.73594587,0.150214665,0
_7WvwGoBCue8G08E3Q64,3,2,0.666666667,0.444444444,0.15474105,0
IrWvwGoBCue8G08E6xDU,240,500,2.083333333,114.3436815,0.143575728,0
j7SowGoBCue8G08E-XN7,584,500,0.856164384,21.09534358,0.178254086,0
PLWvwGoBCue8G08E3Q-4,2,2,1,0,0,0
I7WvwGoBCue8G08E6xDU,108,500,4.62962963,122.1432507,0.120524042,0
JrWvwGoBCue8G08E6xDU,14,500,35.71428571,93.1875,0.035108389,0
SrWvwGoBCue8G08EpAn0,17,500,29.41176471,79.52,0.029959158,0
KLWvwGoBCue8G08E6xDU,7,1,0.142857143,0,0,0
KbWvwGoBCue8G08E6xDU,8,5,0.625,1.111111111,0.103056108,0
2LSpwGoBCue8G08EAXOb,437,500,1.14416476,110.3728191,0.134924502,0
K7WvwGoBCue8G08E6xDU,261,500,1.915708812,105.99351,0.144957014,0
L7WvwGoBCue8G08E6xDU,12,2,0.166666667,0,0,0
ZLSswGoBCue8G08EabVj,77,25,0.324675325,1.793402778,0.102422681,0
gbWvwGoBCue8G08E1Q6n,5,500,100,0,0,1
3LSswGoBCue8G08EYLTW,122,500,4.098360656,45.94765021,0.179179846,0
MLWvwGoBCue8G08E6xDU,132,500,3.787878788,101.3272039,0.145429409,0
U7SvwGoBCue8G08ECfzN,4,4,1,0,0,0
XrSowGoBCue8G08EV2lG,29,7,0.24137931,1.224489796,0.051108535,0
ZbSowGoBCue8G08EV2lG,0,0,NaN,NaN,NaN,0
P7SswGoBCue8G08Eyb87,206,500,2.427184466,17.63692308,0.171451356,0
MbWvwGoBCue8G08E6xDU,9,3,0.333333333,0,0,0
xbSuwGoBCue8G08EyfcW,252,97,0.384920635,4.700059453,0.104471923,0
MrWvwGoBCue8G08E6xDU,50,500,10,119.9644444,0.103585795,0
M7WvwGoBCue8G08E6xDU,1,1,1,0,0,0
qLSswGoBCue8G08EYLTW,363,500,1.377410468,67.543064,0.156370063,0
NLWvwGoBCue8G08E6xDU,14,500,35.71428571,93.1875,0.035108389,0
#NAME?,2,2,1,0,0,1
vLSrwGoBCue8G08EraVp,38,500,13.15789474,62.27040816,0.138054417,0
NbWvwGoBCue8G08E6xDU,1,1,1,0,0,0
NrWvwGoBCue8G08E6xDU,164,500,3.048780488,39.032,0.154894773,0
r7SvwGoBCue8G08EEfxC,70,53,0.757142857,4.408304498,0.126841848,0
OLWvwGoBCue8G08E6xDU,176,500,2.840909091,59.58546384,0.184504578,0
ObWvwGoBCue8G08E6xDU,6,2,0.333333333,0,0,0
OrWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
O7WvwGoBCue8G08E6xDU,15,6,0.4,0,0,0
DLSvwGoBCue8G08EEf1C,362,500,1.38121547,108.3674556,0.152221007,0
PLWvwGoBCue8G08E6xDU,12,1,0.083333333,0,0,0
mLStwGoBCue8G08Ey9o7,46,500,10.86956522,41.78099174,0.071243003,0
iLStwGoBCue8G08EXdFL,4,4,1,0,0,1
XLSuwGoBCue8G08Esfao,4,4,1,0,0,1
p7WvwGoBCue8G08E5A_B,6,500,83.33333333,124.75,0.062749247,0
pbWvwGoBCue8G08E5A_B,11,500,45.45454545,110.8888889,0.055777108,0
o7WvwGoBCue8G08E5A_B,5,500,100,0,0,0
B7SpwGoBCue8G08Eani-,833,500,0.600240096,93.98763633,0.157964739,0
P7WvwGoBCue8G08E6xDU,1,1,1,0,0,0
QLWvwGoBCue8G08E6xDU,68,500,7.352941176,103.6961806,0.133353902,0
QbWvwGoBCue8G08E6xDU,5,500,100,0,0,0
QrWvwGoBCue8G08E6xDU,42,500,11.9047619,49.18518519,0.021969384,0
q7WvwGoBCue8G08E3Q63,168,58,0.345238095,2.420572917,0.096522235,0
RbWvwGoBCue8G08E6xDU,261,500,1.915708812,89.09494358,0.16838114,0
T7WvwGoBCue8G08Ewwzv,0,0,NaN,NaN,NaN,1
YbSqwGoBCue8G08Eb4uJ,191,500,2.617801047,92.41046832,0.133976487,0
grWvwGoBCue8G08EWAWq,406,500,1.231527094,51.887744,0.176736591,0
RrWvwGoBCue8G08E6xDU,26,500,19.23076923,110.4444444,0.053207925,0
yLSrwGoBCue8G08EAJa5,312,500,1.602564103,31.76363169,0.137499594,0
R7WvwGoBCue8G08E6xDU,23,500,21.73913043,54.859375,0.04291008,0
_LSqwGoBCue8G08Ex5S8,0,0,NaN,NaN,NaN,0
WLWvwGoBCue8G08E5A_B,21,500,23.80952381,124.5,0.055609997,0
SLWvwGoBCue8G08E6xDU,71,500,7.042253521,81.7075,0.132723841,0
SbWvwGoBCue8G08E6xDU,5,1,0.2,0,0,0
4LSowGoBCue8G08E8nKy,347,500,1.44092219,65.91235942,0.161561913,0
cbWvwGoBCue8G08E5A_B,237,500,2.109704641,81.19326531,0.131583206,0
rLWvwGoBCue8G08EuwuD,0,0,NaN,NaN,NaN,0
SrWvwGoBCue8G08E6xDU,114,500,4.385964912,51.40200617,0.156396915,0
S7WvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
TLWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
TbWvwGoBCue8G08E6xDU,158,500,3.164556962,65.2168402,0.154161594,0
TrWvwGoBCue8G08E6xDU,349,500,1.432664756,4.943046875,0.1764755,0
ebSswGoBCue8G08E18DP,2,2,1,0,0,0
T7WvwGoBCue8G08E6xDU,97,500,5.154639175,20.94375857,0.15694382,0
ULWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
3LWvwGoBCue8G08EpAj0,20,500,25,81.2,0.114215352,1
UrWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
U7WvwGoBCue8G08E6xDU,3,1,0.333333333,0,0,0
VLWvwGoBCue8G08E6xDU,205,500,2.43902439,50.06059172,0.181515846,0
VbWvwGoBCue8G08E6xDU,30,500,16.66666667,0,0,0
2LSpwGoBCue8G08E0Hqm,117,500,4.273504274,51.84917355,0.18377077,0
VrWvwGoBCue8G08E6xDU,15,500,33.33333333,0,0,0
V7WvwGoBCue8G08E6xDU,285,500,1.754385965,87.21984857,0.160103234,0
9rWvwGoBCue8G08E3Q64,1,1,1,0,0,0
WbWvwGoBCue8G08E6xDU,108,500,4.62962963,58.61288089,0.138729524,0
ALSowGoBCue8G08ErHGk,375,500,1.333333333,51.505792,0.1782749,0
rrSowGoBCue8G08ExXLy,215,500,2.325581395,45.80234979,0.178048416,0
MLWvwGoBCue8G08E3Q-4,82,500,6.097560976,122.7296786,0.092244933,0
aLSqwGoBCue8G08EKoV9,14,500,35.71428571,124.75,0.083498999,1
g7SvwGoBCue8G08EGv4C,10,4,0.4,0.75,0.061007184,0
YLWvwGoBCue8G08E6xDU,90,500,5.555555556,113.1644612,0.070144619,0
YbWvwGoBCue8G08E6xDU,352,151,0.428977273,4.658250221,0.156613763,0
YrWvwGoBCue8G08E6xDU,3,1,0.333333333,0,0,0
4rSowGoBCue8G08Efm3W,222,500,2.252252252,12.35796829,0.142513844,0
Y7WvwGoBCue8G08E6xDU,107,500,4.672897196,108.8341837,0.063554555,0
RbStwGoBCue8G08EN8zr,8,2,0.25,0.375,0.09412537,0
ZLWvwGoBCue8G08E6xDU,8,2,0.25,0,1.67E-16,0
ZbWvwGoBCue8G08E6xDU,203,500,2.463054187,92.22907122,0.048407313,0
ZrWvwGoBCue8G08E6xDU,93,36,0.387096774,1.986282579,0.079318162,0
Z7WvwGoBCue8G08E6xDU,93,500,5.376344086,69.8752,0.127280392,0
xrSowGoBCue8G08EvXE1,267,500,1.872659176,20.58265625,0.152917543,0
aLWvwGoBCue8G08E6xDU,198,500,2.525252525,15.22236817,0.132340481,0
cbWvwGoBCue8G08E6xDU,36,500,13.88888889,55.37890625,0.110159128,0
crWvwGoBCue8G08E6xDU,56,500,8.928571429,113.9377163,0.071519581,0
c7WvwGoBCue8G08E6xDU,18,500,27.77777778,93.1875,0.035108389,0
qrSowGoBCue8G08EV2lH,3,3,1,0,0,1
WbWvwGoBCue8G08E1Q6n,10,500,50,0,0,0
dLWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
GbSuwGoBCue8G08EA-Gu,5,7,1.4,0,0,0
drWvwGoBCue8G08E6xDU,45,500,11.11111111,93.95138889,0.087183019,0
ebWvwGoBCue8G08E6xDU,5,500,100,0,0,0
y7SqwGoBCue8G08EUYiW,2,2,1,0,0,0
e7WvwGoBCue8G08E6xDU,57,8,0.140350877,1.164444444,0.057005868,0
F7SowGoBCue8G08EYWv2,226,500,2.212389381,17.66674092,0.164649662,0
fLWvwGoBCue8G08E6xDU,80,41,0.5125,1.535427319,0.13812318,0
V7StwGoBCue8G08Eo9b8,5,500,100,0,0,1
f7WvwGoBCue8G08E6xDU,126,500,3.968253968,96.5844898,0.136222209,0
VLWvwGoBCue8G08E5A_B,308,500,1.623376623,112.1628809,0.13957573,0
gbWvwGoBCue8G08E6xDU,4,4,1,0,0,1
hbWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
h7WvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
iLWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
jLWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
jbWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
grWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,1
jrWvwGoBCue8G08E6xDU,12,4,0.333333333,0,0,0
j7WvwGoBCue8G08E6xDU,94,500,5.319148936,74.59697567,0.178780502,0
krWvwGoBCue8G08E6xDU,5,1,0.2,0,0,0
17SpwGoBCue8G08EM3bu,55,500,9.090909091,27.21883657,0.177406759,0
k7WvwGoBCue8G08E6xDU,5,500,100,0,0,0
JLWvwGoBCue8G08ERwQJ,5,500,100,0,0,0
lbWvwGoBCue8G08E6xDU,126,500,3.968253968,124.9245152,0.101597793,0
hLSpwGoBCue8G08EenjS,1050,500,0.476190476,39.12008508,0.172245042,0
lrWvwGoBCue8G08E6xDU,4,1,0.25,0,0,0
mLWvwGoBCue8G08E6xDU,5,500,100,0,0,0
mbWvwGoBCue8G08E6xDU,191,500,2.617801047,58.11174123,0.189040039,0
m7SpwGoBCue8G08EJnU7,102,500,4.901960784,124.8786982,0.090835706,0
n7WvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
S7SuwGoBCue8G08Eh_P6,138,500,3.623188406,19.67008264,0.176924988,0
oLWvwGoBCue8G08E6xDU,24,500,20.83333333,124.25,0.046811185,0
obWvwGoBCue8G08E6xDU,50,500,10,0,0,0
rbSowGoBCue8G08Ea2xS,0,0,NaN,NaN,NaN,0
3rSuwGoBCue8G08EgPIC,598,500,0.836120401,116.3907265,0.140554707,0
o7WvwGoBCue8G08E6xDU,6,500,83.33333333,124.75,0.062749247,0
pLWvwGoBCue8G08E6xDU,10,500,50,69.30555556,0.034860693,0
gbWvwGoBCue8G08Ewwzv,314,500,1.592356688,121.5192395,0.120610504,0
prWvwGoBCue8G08E6xDU,34,500,14.70588235,119.76,0.060239277,0
p7WvwGoBCue8G08E6xDU,3,3,1,0,0,0
qLWvwGoBCue8G08E6xDU,106,500,4.716981132,82.80449827,0.146097178,0
qrWvwGoBCue8G08E6xDU,2,1,0.5,0,0,0
q7WvwGoBCue8G08E6xDU,135,500,3.703703704,15.06008328,0.175898256,0
-7SpwGoBCue8G08E-H90,158,500,3.164556962,62.0248,0.163510392,0
DrSuwGoBCue8G08EmPUy,162,500,3.086419753,94.54178994,0.156654289,0
rLWvwGoBCue8G08E6xDU,10,500,50,69.30555556,0.034860693,0
MLSpwGoBCue8G08EHXVc,85,500,5.882352941,27.34948097,0.006726855,0
rbWvwGoBCue8G08E6xDU,18,5,0.277777778,0.375,0.012240447,0
rrWvwGoBCue8G08E6xDU,51,500,9.803921569,56.6326743,0.141032273,0
r7WvwGoBCue8G08E6xDU,24,500,20.83333333,80.32,0.118168554,0
sLWvwGoBCue8G08E6xDU,37,19,0.513513514,2.066326531,0.159882222,0
CLSvwGoBCue8G08ECfzN,42,500,11.9047619,89.66863905,0.142994174,0
RLWvwGoBCue8G08EzQ0z,160,500,3.125,121.158834,0.085231095,0
srWvwGoBCue8G08E6xDU,192,500,2.604166667,124.1569471,0.121386714,0
mrWvwGoBCue8G08E5A_B,29,500,17.24137931,123.2098765,0.109793681,0
MLSswGoBCue8G08EYLTW,72,42,0.583333333,2.776859504,0.152256894,0
s7WvwGoBCue8G08E6xDU,40,7,0.175,1.582222222,0.117193826,0
tLWvwGoBCue8G08E6xDU,4,1,0.25,0,0,0
tbWvwGoBCue8G08E6xDU,179,500,2.793296089,30.35986159,0.145994561,0
trWvwGoBCue8G08E6xDU,92,500,5.434782609,68.8096,0.134678935,0
6bSqwGoBCue8G08EaIpB,5,16,3.2,0,0,1
DLWvwGoBCue8G08E5BDB,5,500,100,0,0,0
uLWvwGoBCue8G08E6xDU,55,500,9.090909091,0,0,0
ubWvwGoBCue8G08E6xDU,20,500,25,0,0,0
8LWvwGoBCue8G08E5A_B,434,500,1.152073733,7.727089492,0.149529406,0
vbWvwGoBCue8G08E6xDU,54,500,9.259259259,123.8579882,0.07819139,0
K7SowGoBCue8G08ERmXW,108,500,4.62962963,91.0216263,0.165041289,1
FbSpwGoBCue8G08ECHT4,85,500,5.882352941,26.12698413,0.138617866,0
v7WvwGoBCue8G08E6xDU,3,3,1,0.75,0.118528244,0
fbSpwGoBCue8G08E4Xwg,276,500,1.811594203,93.21435038,0.17739016,0
srSqwGoBCue8G08EKoZ-,19,30,1.578947368,4.8,0.124744303,1
2LSswGoBCue8G08Emrn3,3,1,0.333333333,0,0,0
5rWvwGoBCue8G08ERwMI,0,0,NaN,NaN,NaN,0
ZLSpwGoBCue8G08E2Xtv,0,0,NaN,NaN,NaN,0
wrWvwGoBCue8G08E6xDU,62,500,8.064516129,15.84515571,0.205902443,0
w7WvwGoBCue8G08E6xDU,3,1,0.333333333,0,0,0
yrSuwGoBCue8G08EUu0O,0,0,NaN,NaN,NaN,0
zrSuwGoBCue8G08EUu0O,0,0,NaN,NaN,NaN,0
zLSuwGoBCue8G08EUu0O,0,0,NaN,NaN,NaN,0
YLWvwGoBCue8G08E5A_B,11,500,45.45454545,61.42857143,0.112693831,0
xLWvwGoBCue8G08E6xDU,59,500,8.474576271,32.94222222,0.105663812,0
zrWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
2LWvwGoBCue8G08E6xDU,58,500,8.620689655,45.06122449,0.171630862,0
2bWvwGoBCue8G08E6xDU,6,500,83.33333333,124.75,0.062749247,0
2rWvwGoBCue8G08E6xDU,96,500,5.208333333,64.83125,0.173377886,0
zbWvwGoBCue8G08E5A_B,5,8,1.6,0,0,0
IrSuwGoBCue8G08EUu4O,8,6,0.75,1.25,0.15474235,0
ebSrwGoBCue8G08EaqLb,63,500,7.936507937,25.27891156,0.17421898,0
3LWvwGoBCue8G08E6xDU,258,500,1.937984496,124.8920408,0.105133215,0
3bWvwGoBCue8G08E6xDU,67,500,7.462686567,13.73545706,0.121088158,0
3rWvwGoBCue8G08E6xDU,22,9,0.409090909,1.75,0.121720373,0
37WvwGoBCue8G08E6xDU,12,4,0.333333333,0,0,0
4LWvwGoBCue8G08E6xDU,29,500,17.24137931,65.71597633,0.144248101,0
4bWvwGoBCue8G08E6xDU,47,500,10.63829787,32.24888889,0.08681529,0
4rWvwGoBCue8G08E6xDU,85,500,5.882352941,30.38751148,0.184864397,0
rbWvwGoBCue8G08EzQ0z,32,500,15.625,111.6049383,0.116678717,1
jbWvwGoBCue8G08E1Q6n,29,10,0.344827586,1.388888889,0.041857195,0
47WvwGoBCue8G08E6xDU,1,1,1,0,0,0
J7SswGoBCue8G08EcLad,15,3,0.2,0,0,0
5bWvwGoBCue8G08E6xDU,403,500,1.240694789,72.75395556,0.169484856,0
0LWvwGoBCue8G08E3Q63,5,500,100,0,0,0
6rWvwGoBCue8G08E6xDU,89,500,5.617977528,111.6076389,0.113970304,0
-7WvwGoBCue8G08E5A_B,347,500,1.44092219,45.33786651,0.171789657,0
7LWvwGoBCue8G08E6xDU,867,500,0.576701269,115.3555893,0.123333959,0
7bWvwGoBCue8G08E6xDU,20,500,25,92.4375,0.020307362,0
N7WvwGoBCue8G08E6xDU,90,500,5.555555556,30.36547291,0.171205894,0
77WvwGoBCue8G08E6xDU,82,500,6.097560976,120.2112,0.13215612,0
8LWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
8bWvwGoBCue8G08E6xDU,37,500,13.51351351,88.86390533,0.077866251,0
8rWvwGoBCue8G08E6xDU,183,500,2.732240437,46.94722222,0.162006984,0
87WvwGoBCue8G08E6xDU,354,500,1.412429379,23.16144391,0.101371754,0
#NAME?,16,5,0.3125,0.979591837,0.094663229,0
-7WvwGoBCue8G08E6xDU,7,2,0.285714286,0.1875,0.026145934,0
_rWvwGoBCue8G08E6xDU,64,500,7.8125,56.01041667,0.168589909,0
ALWvwGoBCue8G08E6xHU,207,500,2.415458937,10.64283795,0.148237914,0
HbStwGoBCue8G08EQM13,90,500,5.555555556,53.47959184,0.18180871,0
jLWvwGoBCue8G08EnghD,253,500,1.976284585,107.798393,0.141043087,0
AbWvwGoBCue8G08E6xHU,6,2,0.333333333,0,7.89E-16,0
mrSowGoBCue8G08Ea2xS,45,500,11.11111111,37.95266272,0.144368878,0
ArWvwGoBCue8G08E6xHU,2,2,1,0,0,1
ALSpwGoBCue8G08E6H6E,2,2,1,0,0,1
77SqwGoBCue8G08EUYeV,9,8,0.888888889,1.777777778,0.115956258,1
CbSrwGoBCue8G08EmaPI,3,3,1,0,0,1
QLSswGoBCue8G08EFa93,11,9,0.818181818,2,0.101392005,1
CbWvwGoBCue8G08E6xHU,2,2,1,0,0,1
RbSpwGoBCue8G08E6H2D,5,5,1,0,0,1
XLSpwGoBCue8G08E6H2D,3,3,1,0,0,1
67SpwGoBCue8G08E6H2E,10,12,1.2,2.666666667,0.105186286,1
rbSrwGoBCue8G08ER57C,2,2,1,0,0,1
DLWvwGoBCue8G08E6xHU,15,16,1.066666667,3,0.126327558,1
nrSpwGoBCue8G08E-IB1,7,7,1,1.75,0.087222847,1
9rSqwGoBCue8G08EgI1p,2,2,1,0,0,1
k7SuwGoBCue8G08EWe4P,5,5,1,0,0,1
DrWvwGoBCue8G08E6xHU,2,2,1,0,0,1
D7WvwGoBCue8G08E6xHU,3,3,1,0,0,1
EbWvwGoBCue8G08E6xHU,3,3,1,0,0,1
ErWvwGoBCue8G08E6xHU,2,2,1,0,0,1
FLWvwGoBCue8G08E6xHU,3,3,1,0,0,1
GrWvwGoBCue8G08E6xHU,3,3,1,0,0,1
G7WvwGoBCue8G08E6xHU,2,2,1,0,0,1
ILWvwGoBCue8G08E6xHU,4,4,1,0,0,1
dbSpwGoBCue8G08E2Xtv,5,6,1.2,0,0,1
GLSpwGoBCue8G08E6H2D,5,5,1,0,0,1
IbSpwGoBCue8G08E6H6E,2,2,1,0,0,1
6rSpwGoBCue8G08E6H6E,3,3,1,0,0,1
2rSrwGoBCue8G08EaqHa,2,2,1,0,0,1
c7SrwGoBCue8G08EaqLb,5,8,1.6,0,0,1
grSswGoBCue8G08EabVj,5,5,1,0,0,1
6LSswGoBCue8G08Et7yO,3,3,1,0,0,1
5rSuwGoBCue8G08EyfcW,2,1,0.5,0,0,0
IbWvwGoBCue8G08E6xHU,93,82,0.88172043,5.258264463,0.127042426,0
1rSuwGoBCue8G08EyfcW,6,5,0.833333333,1.111111111,0.091475915,0
3rSuwGoBCue8G08EyfcW,9,5,0.555555556,1.111111111,0.091475915,0
I7WvwGoBCue8G08E6xHU,9,500,55.55555556,80.08,0.100399755,0
JbWvwGoBCue8G08E6xHU,3,1,0.333333333,0,0,0
2rSpwGoBCue8G08EFnQF,101,500,4.95049505,102.6106122,0.161145919,0
JrWvwGoBCue8G08E6xHU,4,4,1,0,0,1
KLWvwGoBCue8G08E6xHU,1,1,1,0,0,1
KrWvwGoBCue8G08E6xHU,5,500,100,0,0,0
MbWvwGoBCue8G08E3Q-4,28,500,17.85714286,124.5,0.055609997,0
K7WvwGoBCue8G08E6xHU,3,1,0.333333333,0,0,0
LLWvwGoBCue8G08E6xHV,123,500,4.06504065,31.3902663,0.143441545,0
LbWvwGoBCue8G08E6xHV,5,500,100,0,0,0
MbWvwGoBCue8G08E6xHV,1,1,1,0,0,0
LrWvwGoBCue8G08E6xHV,1,1,1,0,0,0
M7WvwGoBCue8G08E6xHV,33,500,15.15151515,124.66,0.066832397,0
NLWvwGoBCue8G08E6xHV,129,500,3.875968992,71.12247325,0.036576399,0
NbWvwGoBCue8G08E9BEe,190,500,2.631578947,64.06293253,0.168046134,0
8rSswGoBCue8G08EcLWc,2,2,1,0,0,1
NrWvwGoBCue8G08E9BEe,66,500,7.575757576,78.29931973,0.150956622,0
SLSswGoBCue8G08EFa93,2,2,1,0,0,1
qrSuwGoBCue8G08EEOaO,2,2,1,0,0,1
OLSqwGoBCue8G08EWYlq,2,2,1,0,0,1
77SrwGoBCue8G08E66od,2,2,1,0,0,1
N7WvwGoBCue8G08E9BEe,0,0,NaN,NaN,NaN,1
DrSpwGoBCue8G08E6H-E,2,2,1,0,0,1
LbSpwGoBCue8G08E-IB0,0,0,NaN,NaN,NaN,1
lrSqwGoBCue8G08EA4HA,0,0,NaN,NaN,NaN,1
j7SswGoBCue8G08EabVj,0,0,NaN,NaN,NaN,1
VrSpwGoBCue8G08E-IB0,0,0,NaN,NaN,NaN,1
77SrwGoBCue8G08EAJW4,0,0,NaN,NaN,NaN,1
grWvwGoBCue8G08E1Q6n,7,9,1.285714286,2.25,0.08323123,1
q7SowGoBCue8G08EtXEn,45,500,11.11111111,122.3703704,0.038972913,0
bLWvwGoBCue8G08EPwP0,5,6,1.2,0,0,0
RLSrwGoBCue8G08EAJa4,26,500,19.23076923,56.5625,0.160561692,1
PbWvwGoBCue8G08E9BEe,4,4,1,0,0,1
xLSpwGoBCue8G08E6H2E,4,4,1,0,0,1
0LSqwGoBCue8G08Ed4z7,4,4,1,0,0,1
cLSrwGoBCue8G08EaqLb,4,4,1,0,0,1
QbWvwGoBCue8G08E9BEe,4,4,1,0,0,1
X7SswGoBCue8G08ErbwL,4,4,1,0,0,1
SLWvwGoBCue8G08E9BEe,0,0,NaN,NaN,NaN,0
8rWvwGoBCue8G08E5A_B,25,500,20,0,0,0
SrWvwGoBCue8G08E9BEe,5,5,1,0,0,1
X7SpwGoBCue8G08EXHc8,47,500,10.63829787,45.9875,0.106541844,0
JbSqwGoBCue8G08EtpPi,5,5,1,0,0,1
WbSpwGoBCue8G08E6H2D,5,5,1,0,0,1
MbSqwGoBCue8G08EtpPi,0,0,NaN,NaN,NaN,1
rLWvwGoBCue8G08EpAj0,0,0,NaN,NaN,NaN,1
OLStwGoBCue8G08EEMe0,0,0,NaN,NaN,NaN,1
grSqwGoBCue8G08EA4HA,0,0,NaN,NaN,NaN,1
BLSswGoBCue8G08EULOi,0,0,NaN,NaN,NaN,1
A7SqwGoBCue8G08Ed437,0,0,NaN,NaN,NaN,1
fbSrwGoBCue8G08EP51G,0,0,NaN,NaN,NaN,1
TbWvwGoBCue8G08E9BEe,172,500,2.906976744,123.9248582,0.09397858,0
TrWvwGoBCue8G08E9BEe,66,25,0.378787879,1.579861111,0.092810005,0
T7WvwGoBCue8G08E9BEe,202,500,2.475247525,37.23163453,0.159838537,0
UbWvwGoBCue8G08E9BEe,147,500,3.401360544,49.96777344,0.190519077,0
ULWvwGoBCue8G08Ewwzv,27,500,18.51851852,124,0.048415442,1
VLWvwGoBCue8G08E9BEe,69,500,7.246376812,122.3401361,0.095618444,0
YbSrwGoBCue8G08E9Kye,51,20,0.392156863,1.345935728,0.138183955,0
VbWvwGoBCue8G08E9BEe,331,500,1.510574018,9.611065089,0.145680191,0
o7SuwGoBCue8G08EUu0N,39,500,12.82051282,62.38265306,0.170211099,0
y7WvwGoBCue8G08Ewwzv,24,500,20.83333333,70.63888889,0.083896066,0
WLWvwGoBCue8G08E9BEe,64,74,1.15625,6.846938776,0.109400404,0
WbWvwGoBCue8G08E9BEe,440,500,1.136363636,16.9797906,0.147065141,0
erStwGoBCue8G08Eo9f9,35,500,14.28571429,124.5,0.078061633,0
WrWvwGoBCue8G08E9BEe,146,500,3.424657534,36.48661511,0.131051085,0
XbWvwGoBCue8G08E9BEe,123,500,4.06504065,120.3378906,0.077511903,0
XrWvwGoBCue8G08E9BEe,71,500,7.042253521,124.1354167,0.120831548,0
X7WvwGoBCue8G08E9BEe,11,500,45.45454545,93.375,0.041707498,0
YLWvwGoBCue8G08E9BEe,179,500,2.793296089,11.56550069,0.135927918,0
drSuwGoBCue8G08EcPEd,13,500,38.46153846,110.4444444,0.041609946,0
mLStwGoBCue8G08EJ8q1,1471,500,0.339904827,49.75164694,0.171426454,0
YbWvwGoBCue8G08E9BEe,73,500,6.849315068,88.8822314,0.139817008,0
YrWvwGoBCue8G08E9BEe,0,0,NaN,NaN,NaN,0
Y7WvwGoBCue8G08E9BEe,271,500,1.84501845,40.62485828,0.168101075,0
abWvwGoBCue8G08E6xDU,271,500,1.84501845,45.88793729,0.160248773,0
ZLWvwGoBCue8G08E9BEe,6,2,0.333333333,0,0,0
S7WvwGoBCue8G08EpAn0,12,4,0.333333333,0,0,0
ZbWvwGoBCue8G08E9BEe,1,1,1,0,0,0
6rSvwGoBCue8G08EIv-b,1,1,1,0,0,0
pLSrwGoBCue8G08EAJa5,43,13,0.302325581,0.99382716,0.062645928,1
LbWvwGoBCue8G08EuwyD,20,500,25,92.625,0.022781967,0
ZrWvwGoBCue8G08E9BEe,628,500,0.796178344,13.61807781,0.132312027,0
qbSswGoBCue8G08EYLTW,255,500,1.960784314,86.34139252,0.162841064,0
erWvwGoBCue8G08E6xDU,9,500,55.55555556,79.84,0.040159518,0
Z7WvwGoBCue8G08E9BEe,41,29,0.707317073,2.710059172,0.098869899,0
aLWvwGoBCue8G08E9BEe,10,2,0.2,0,0,0
abWvwGoBCue8G08E9BEe,80,500,6.25,93.5625,0.083374576,0
arWvwGoBCue8G08E9BEe,13,500,38.46153846,79.68,0.035590398,0
a7WvwGoBCue8G08E9BEe,175,500,2.857142857,36.39761249,0.133111753,0
uLSswGoBCue8G08Eg7c-,289,500,1.730103806,36.08560091,0.161511142,0
bLWvwGoBCue8G08E9BEe,5,8,1.6,0,0,0
bbWvwGoBCue8G08E9BEe,8,500,62.5,93.5625,0.047061935,0
b7WvwGoBCue8G08E9BEe,24,500,20.83333333,124.5277778,0.070357766,0
cLWvwGoBCue8G08E9BEe,95,500,5.263157895,53.62370242,0.176391317,0
